student_id,region,subject,engagement_level,percentage,app_login_count,video_completion_rate
29829,East Asia,Science,Low,57.4,18,18.7
30169,East Asia,Computer Science,Low,57.4,11,4.2
30728,South America,History,Low,57.4,15,22.6
31778,South America,English,Low,57.4,9,13.5
32242,Europe,English,Low,57.4,14,11.1
32463,South America,History,Low,57.4,14,16.4
33277,South Asia,Economics,Low,57.4,9,20.7
34400,South America,Economics,Low,57.4,12,19.1
34760,South Asia,Mathematics,Low,57.4,5,11.8
35643,South America,Economics,Low,57.4,10,16.4
35857,North America,Mathematics,Low,57.4,12,27.1
37179,North America,Mathematics,Low,57.4,8,17.8
37226,South Asia,Computer Science,Low,57.4,9,27.3
39192,South America,Mathematics,Low,57.4,12,16.9
1049,Africa,Computer Science,Low,57.5,5,13.5
1976,North America,Science,Low,57.5,17,6.1
2088,East Asia,Science,Low,57.5,9,11.0
4709,Africa,History,Low,57.5,7,26.7
5729,South Asia,History,Low,57.5,9,32.1
5873,Africa,Computer Science,Low,57.5,9,11.1
6985,South America,History,Low,57.5,19,14.9
7024,Africa,Computer Science,Low,57.5,10,23.9
7471,Africa,Computer Science,Low,57.5,22,10.7
8363,Africa,Computer Science,Low,57.5,12,28.2
9412,Europe,Mathematics,Low,57.5,22,14.1
10813,East Asia,Science,Low,57.5,16,18.6
11355,South America,English,Low,57.5,9,25.4
11463,East Asia,Mathematics,Low,57.5,10,24.2
11775,South Asia,Science,Low,57.5,10,23.4
12457,Europe,English,Low,57.5,15,19.8
12539,Europe,Science,Low,57.5,11,19.7
12842,South Asia,Mathematics,Low,57.5,19,17.5
13266,South America,Economics,Low,57.5,11,14.6
14892,East Asia,Economics,Low,57.5,24,16.1
15591,North America,English,Low,57.5,7,9.9
15730,Africa,Science,Low,57.5,12,25.6
18068,South America,English,Low,57.5,13,23.2
18724,South Asia,Computer Science,Low,57.5,11,28.6
19558,Africa,English,Low,57.5,13,20.2
20143,East Asia,History,Low,57.5,3,22.2
21696,North America,Science,Low,57.5,8,14.3
22193,Europe,Science,Low,57.5,19,18.8
22302,North America,Science,Low,57.5,19,29.9
23066,North America,English,Low,57.5,5,11.8
23381,Africa,Computer Science,Low,57.5,12,10.3
25299,South America,Mathematics,Low,57.5,23,8.7
26122,Europe,Mathematics,Low,57.5,8,21.7
27852,East Asia,Science,Low,57.5,7,28.3
29602,North America,Economics,Low,57.5,10,23.8
29713,Africa,Mathematics,Low,57.5,17,8.8
29939,South Asia,History,Low,57.5,19,10.8
30524,South America,Economics,Low,57.5,20,11.1
31437,North America,English,Low,57.5,16,22.5
35137,Africa,History,Low,57.5,16,23.6
36904,South America,Science,Low,57.5,7,19.1
36906,East Asia,Mathematics,Low,57.5,3,26.2
36982,Europe,Science,Low,57.5,23,14.2
37382,Europe,Science,Low,57.5,10,17.0
38316,Africa,History,Low,57.5,8,1.6
38481,South America,English,Low,57.5,19,16.8
39170,Europe,English,Low,57.5,15,1.9
39906,South Asia,Computer Science,Low,57.5,8,11.7
936,South America,Science,Low,57.6,14,15.1
2580,East Asia,History,Low,57.6,19,5.5
3200,Europe,Economics,Low,57.6,8,9.0
3389,Europe,Science,Low,57.6,4,0.0
3615,Africa,English,Low,57.6,17,17.7
4405,Europe,Mathematics,Low,57.6,11,15.2
5210,North America,Science,Low,57.6,14,11.4
6322,South America,Science,Low,57.6,7,20.3
7271,Europe,Economics,Low,57.6,15,12.6
7954,North America,Economics,Low,57.6,16,22.9
10049,Europe,Economics,Low,57.6,11,19.0
11647,North America,Mathematics,Low,57.6,11,18.3
12294,Africa,Mathematics,Low,57.6,13,21.0
12778,South America,History,Low,57.6,21,17.0
13241,East Asia,Computer Science,Low,57.6,21,3.3
14337,South Asia,Mathematics,Low,57.6,28,10.8
14413,East Asia,Economics,Low,57.6,15,17.1
15090,East Asia,Mathematics,Low,57.6,10,26.2
15390,Europe,History,Low,57.6,17,23.2
16249,South America,English,Low,57.6,7,7.4
16783,North America,History,Low,57.6,6,14.1
17613,Africa,Computer Science,Low,57.6,8,14.9
20383,Africa,Economics,Low,57.6,14,5.5
20684,South America,History,Low,57.6,13,17.1
22235,South America,Economics,Low,57.6,18,15.5
23515,Europe,Science,Low,57.6,12,7.0
24216,North America,History,Low,57.6,10,9.2
24258,North America,History,Low,57.6,13,25.6
24332,North America,English,Low,57.6,14,27.1
24554,South America,English,Low,57.6,22,9.1
25222,Africa,History,Low,57.6,13,27.3
26896,North America,History,Low,57.6,4,21.4
28993,Europe,Economics,Low,57.6,4,13.4
30443,South Asia,Mathematics,Low,57.6,13,25.3
31615,North America,Mathematics,Low,57.6,9,26.3
32282,East Asia,English,Low,57.6,22,16.3
33292,South Asia,English,Low,57.6,11,16.2
33971,East Asia,Computer Science,Low,57.6,14,20.9
36157,South America,Computer Science,Low,57.6,14,13.1
37464,North America,Mathematics,Low,57.6,10,29.1
38616,North America,Science,Low,57.6,15,11.2
39351,East Asia,Computer Science,Low,57.6,11,21.7
39709,East Asia,History,Low,57.6,19,16.1
1368,South Asia,Computer Science,Low,57.7,29,9.4
1659,South America,Computer Science,Low,57.7,4,22.5
1832,South America,English,Low,57.7,12,14.6
3059,South Asia,Mathematics,Low,57.7,9,28.4
3996,South Asia,English,Low,57.7,14,22.4
4229,South Asia,Mathematics,Low,57.7,5,8.6
4425,Europe,Mathematics,Low,57.7,9,19.7
6241,East Asia,Mathematics,Low,57.7,17,1.3
6551,East Asia,Mathematics,Low,57.7,11,4.1
11145,Africa,Science,Low,57.7,7,9.4
11495,South America,Mathematics,Low,57.7,17,17.6
14359,East Asia,Mathematics,Low,57.7,5,21.2
14866,Africa,English,Low,57.7,13,14.7
15616,South Asia,English,Low,57.7,14,5.2
17670,South Asia,Economics,Low,57.7,17,11.4
18836,Africa,Economics,Low,57.7,6,15.5
19522,South America,Mathematics,Low,57.7,14,18.2
20276,Africa,English,Low,57.7,7,11.3
22418,Africa,Mathematics,Low,57.7,8,22.0
23344,East Asia,Science,Low,57.7,6,17.0
23502,South America,Economics,Low,57.7,16,14.5
23646,Africa,English,Low,57.7,10,18.9
24499,East Asia,Computer Science,Low,57.7,17,23.6
25631,East Asia,Science,Low,57.7,15,20.3
27075,North America,Computer Science,Low,57.7,12,29.6
30333,Europe,English,Low,57.7,18,12.8
30748,Europe,History,Low,57.7,11,22.3
31679,North America,English,Low,57.7,11,17.4
32392,East Asia,Science,Low,57.7,20,8.4
33324,South America,Economics,Low,57.7,21,16.0
34057,North America,Economics,Low,57.7,4,17.9
34194,Europe,Science,Low,57.7,13,12.5
34883,Africa,English,Low,57.7,14,23.2
36643,Africa,History,Low,57.7,7,28.7
36889,East Asia,Science,Low,57.7,19,7.7
37893,South America,Science,Low,57.7,26,10.9
781,South America,History,Low,57.8,9,11.5
1244,South Asia,History,Low,57.8,9,14.1
1324,South America,Science,Low,57.8,9,21.3
2990,South Asia,Science,Low,57.8,8,29.6
6861,Africa,Economics,Low,57.8,9,32.6
7332,South Asia,History,Low,57.8,14,9.4
7812,Africa,Science,Low,57.8,9,21.1
9930,Europe,Computer Science,Low,57.8,17,3.6
11110,East Asia,English,Low,57.8,3,4.3
12953,South America,Economics,Low,57.8,18,17.1
13051,North America,English,Low,57.8,12,14.3
14356,South America,Science,Low,57.8,6,18.7
14627,Africa,Science,Low,57.8,14,19.9
14947,Africa,English,Low,57.8,11,30.3
14980,North America,Economics,Low,57.8,9,21.7
15060,Europe,Economics,Low,57.8,7,16.6
16381,Europe,Computer Science,Low,57.8,12,20.0
18180,South Asia,Economics,Low,57.8,18,4.7
21333,East Asia,Mathematics,Low,57.8,10,16.0
21387,Africa,Economics,Low,57.8,7,15.6
23607,South America,History,Low,57.8,10,13.1
23796,Europe,English,Low,57.8,24,7.1
23984,Europe,Science,Low,57.8,12,9.9
24360,South Asia,Economics,Low,57.8,10,29.4
24402,South America,Computer Science,Low,57.8,9,30.1
24412,East Asia,Science,Low,57.8,9,29.8
24449,East Asia,Science,Low,57.8,8,18.7
24740,Europe,Mathematics,Low,57.8,9,23.5
25578,Africa,Computer Science,Low,57.8,14,18.5
25988,Europe,Economics,Low,57.8,16,24.0
26120,East Asia,Economics,Low,57.8,14,8.2
27487,South America,History,Low,57.8,14,18.0
27965,North America,History,Low,57.8,21,7.7
29095,East Asia,Mathematics,Low,57.8,9,4.7
29096,North America,Economics,Low,57.8,18,12.3
29266,South America,Economics,Low,57.8,12,28.2
30501,Europe,Mathematics,Low,57.8,15,21.1
30668,East Asia,Economics,Low,57.8,14,15.7
30717,South America,Mathematics,Low,57.8,9,13.5
32445,East Asia,Economics,Low,57.8,14,12.8
33363,North America,Mathematics,Low,57.8,17,17.5
34198,South America,History,Low,57.8,18,14.6
34233,East Asia,Mathematics,Low,57.8,16,13.9
34308,South Asia,English,Low,57.8,25,5.4
36034,South America,Science,Low,57.8,5,13.1
36190,South Asia,Economics,Low,57.8,13,19.9
36342,Africa,Computer Science,Low,57.8,14,18.5
36422,North America,Mathematics,Low,57.8,13,9.5
36428,Europe,History,Low,57.8,16,20.7
36826,South America,English,Low,57.8,15,15.7
37185,South America,Science,Low,57.8,12,23.9
38558,East Asia,Mathematics,Low,57.8,11,9.4
49,Africa,Science,Low,57.9,6,14.4
92,Africa,History,Low,57.9,16,14.7
511,South America,English,Low,57.9,9,27.1
1513,Africa,Computer Science,Low,57.9,9,10.0
1915,Europe,Computer Science,Low,57.9,5,20.3
2136,Africa,Mathematics,Low,57.9,15,20.1
3538,North America,Economics,Low,57.9,10,18.2
3930,Africa,History,Low,57.9,10,26.7
4655,North America,Mathematics,Low,57.9,13,14.1
6011,South Asia,Mathematics,Low,57.9,10,26.1
8887,Africa,Science,Low,57.9,12,28.9
10043,South Asia,History,Low,57.9,13,26.1
10153,South Asia,Science,Low,57.9,17,15.9
12751,East Asia,English,Low,57.9,5,14.5
13318,Africa,Economics,Low,57.9,16,18.0
13964,South America,Science,Low,57.9,7,11.9
14571,Europe,History,Low,57.9,5,34.1
14844,Europe,English,Low,57.9,14,21.7
14889,Africa,English,Low,57.9,6,29.1
15071,Africa,Science,Low,57.9,8,0.0
16456,North America,Science,Low,57.9,14,21.1
16591,Africa,History,Low,57.9,8,18.5
18425,Africa,Science,Low,57.9,11,11.0
18612,South Asia,Economics,Low,57.9,22,16.4
19132,East Asia,Economics,Low,57.9,11,19.4
19667,South America,Economics,Low,57.9,9,21.6
19852,South America,History,Low,57.9,28,11.1
21848,South Asia,History,Low,57.9,9,30.7
22483,South America,Science,Low,57.9,8,6.5
22661,South America,Computer Science,Low,57.9,16,14.7
23569,South Asia,Mathematics,Low,57.9,6,18.0
24912,South America,History,Low,57.9,18,12.1
25480,Africa,Economics,Low,57.9,12,11.9
26140,East Asia,Mathematics,Low,57.9,7,32.0
26210,South Asia,Mathematics,Low,57.9,14,14.6
27866,East Asia,Computer Science,Low,57.9,17,0.0
28173,Africa,English,Low,57.9,11,29.2
31422,South America,Economics,Low,57.9,11,29.9
31945,North America,Mathematics,Low,57.9,7,23.2
32604,Africa,History,Low,57.9,5,29.3
34412,South America,Mathematics,Low,57.9,14,17.8
34989,South Asia,English,Low,57.9,5,30.1
35432,Africa,Mathematics,Low,57.9,14,23.8
35678,South Asia,Computer Science,Low,57.9,9,12.9
35963,South Asia,History,Low,57.9,13,15.0
35964,East Asia,English,Low,57.9,3,24.9
36626,East Asia,Computer Science,Low,57.9,8,17.0
37674,North America,Science,Low,57.9,17,14.2
38008,Europe,Science,Low,57.9,12,24.1
38508,South Asia,Economics,Low,57.9,6,24.6
38741,Europe,Economics,Low,57.9,21,13.1
39196,Europe,Economics,Low,57.9,12,19.5
644,South Asia,Economics,Low,58.0,11,28.4
1043,South Asia,Economics,Low,58.0,16,11.3
2317,North America,English,Low,58.0,9,2.0
2772,North America,Science,Low,58.0,5,23.1
3213,South Asia,English,Low,58.0,25,8.5
3258,Europe,History,Low,58.0,14,22.9
3336,Europe,Computer Science,Low,58.0,12,29.3
3716,Europe,Mathematics,Low,58.0,11,29.7
4087,Europe,English,Low,58.0,10,0.7
5292,South America,Economics,Low,58.0,13,9.6
5577,East Asia,Science,Low,58.0,2,11.2
6930,Africa,English,Low,58.0,16,8.0
8064,South Asia,English,Low,58.0,13,26.1
9321,Europe,History,Low,58.0,10,17.4
9471,South Asia,English,Low,58.0,17,12.7
10024,East Asia,Mathematics,Low,58.0,6,15.9
12023,South America,Computer Science,Low,58.0,2,15.2
13759,South America,English,Low,58.0,25,8.5
14061,Africa,Computer Science,Low,58.0,17,19.5
14330,South America,Science,Low,58.0,7,14.7
14911,Europe,English,Low,58.0,18,16.0
17025,Africa,Science,Low,58.0,5,9.7
17173,South Asia,Economics,Low,58.0,12,0.0
17392,South Asia,Computer Science,Low,58.0,13,27.7
17405,South Asia,History,Low,58.0,3,34.8
17443,Europe,History,Low,58.0,3,34.1
18008,North America,Mathematics,Low,58.0,18,17.0
18566,South Asia,English,Low,58.0,6,24.3
19236,North America,Science,Low,58.0,3,5.9
19346,South America,Economics,Low,58.0,21,17.5
22234,North America,History,Low,58.0,28,7.8
25493,Africa,Computer Science,Low,58.0,17,19.1
25894,Europe,Economics,Low,58.0,13,16.6
25990,Africa,English,Low,58.0,22,16.8
26317,South Asia,Economics,Low,58.0,11,22.3
27023,Africa,History,Low,58.0,6,18.3
28263,North America,Mathematics,Low,58.0,18,13.4
29102,Europe,Economics,Low,58.0,25,30.4
29464,Europe,History,Low,58.0,24,11.6
30030,South Asia,Computer Science,Low,58.0,17,19.2
30342,South Asia,English,Low,58.0,12,29.0
32379,South Asia,Computer Science,Low,58.0,6,11.5
32472,North America,Mathematics,Low,58.0,14,19.4
32717,Europe,Mathematics,Low,58.0,24,4.1
32988,East Asia,History,Low,58.0,12,29.9
33494,North America,Mathematics,Low,58.0,10,2.9
34575,East Asia,History,Low,58.0,9,23.8
36794,South Asia,History,Low,58.0,23,7.4
37228,South America,English,Low,58.0,16,23.7
37246,North America,Mathematics,Low,58.0,16,15.1
37313,Africa,Science,Low,58.0,16,17.5
38243,East Asia,Mathematics,Low,58.0,11,15.0
39012,East Asia,English,Low,58.0,10,21.0
1183,Africa,English,Low,58.1,8,33.0
1621,Europe,Science,Low,58.1,15,18.5
1676,South America,History,Low,58.1,15,25.2
2107,Africa,Science,Low,58.1,6,34.9
3003,South America,History,Low,58.1,6,26.2
3241,Europe,Science,Low,58.1,9,26.9
3518,South America,English,Low,58.1,19,21.1
4483,South America,Mathematics,Low,58.1,22,17.6
4848,North America,History,Low,58.1,21,17.7
5459,East Asia,Mathematics,Low,58.1,9,30.1
6512,Africa,Computer Science,Low,58.1,12,8.4
9075,South Asia,Mathematics,Low,58.1,10,19.6
11376,Europe,Economics,Low,58.1,13,10.7
11834,Africa,History,Low,58.1,10,31.1
11991,North America,Mathematics,Low,58.1,12,2.2
12176,Europe,Science,Low,58.1,15,13.5
12459,South Asia,Mathematics,Low,58.1,17,18.8
13361,East Asia,Mathematics,Low,58.1,4,16.2
13628,North America,Mathematics,Low,58.1,20,17.6
13947,South America,Mathematics,Low,58.1,14,15.0
17165,Europe,Science,Low,58.1,6,20.0
17818,South Asia,Science,Low,58.1,16,23.6
19529,South America,History,Low,58.1,10,22.5
20056,North America,History,Low,58.1,22,6.3
22913,Africa,Economics,Low,58.1,8,31.5
22979,North America,English,Low,58.1,19,18.0
23243,East Asia,Mathematics,Low,58.1,6,32.1
24009,South Asia,English,Low,58.1,12,10.5
25370,North America,Science,Low,58.1,13,19.5
25372,South Asia,History,Low,58.1,15,16.5
25737,South Asia,English,Low,58.1,7,22.6
26231,South Asia,English,Low,58.1,11,9.9
26871,North America,Economics,Low,58.1,18,30.4
27251,Europe,English,Low,58.1,6,22.9
27776,South America,English,Low,58.1,14,19.1
30702,North America,History,Low,58.1,18,11.5
34266,South America,Science,Low,58.1,8,0.0
37336,South America,Economics,Low,58.1,13,18.3
37574,Africa,English,Low,58.1,17,4.3
38078,East Asia,English,Low,58.1,23,12.4
38097,Europe,Science,Low,58.1,9,13.9
39750,North America,Science,Low,58.1,19,19.7
39925,North America,Mathematics,Low,58.1,15,17.4
169,South Asia,Mathematics,Low,58.2,13,21.7
1241,East Asia,Computer Science,Low,58.2,17,15.7
1785,Africa,Computer Science,Low,58.2,7,20.1
2443,North America,Science,Low,58.2,25,14.8
3443,South Asia,Science,Low,58.2,16,24.9
5135,Africa,Economics,Low,58.2,11,20.9
5975,South America,Mathematics,Low,58.2,14,14.7
6540,North America,Economics,Low,58.2,5,15.4
6669,South Asia,English,Low,58.2,15,13.7
6700,South Asia,Science,Low,58.2,6,18.2
7848,South America,English,Low,58.2,13,22.3
8362,Africa,Economics,Low,58.2,12,21.7
8698,East Asia,Mathematics,Low,58.2,11,3.9
9066,East Asia,English,Low,58.2,6,33.1
10160,Africa,History,Low,58.2,2,20.8
10946,South America,Mathematics,Low,58.2,7,34.5
11361,South America,Computer Science,Low,58.2,8,13.2
11369,South America,English,Low,58.2,16,21.5
11913,Africa,Economics,Low,58.2,21,19.2
12476,Africa,History,Low,58.2,8,29.9
13427,North America,Mathematics,Low,58.2,11,4.6
13681,Africa,Economics,Low,58.2,8,12.7
13907,South America,English,Low,58.2,12,24.5
14710,South Asia,Computer Science,Low,58.2,8,18.9
15353,Europe,Computer Science,Low,58.2,8,16.9
16872,Africa,History,Low,58.2,8,30.0
17680,Africa,Computer Science,Low,58.2,13,14.6
17685,South Asia,Science,Low,58.2,10,22.6
17782,Africa,History,Low,58.2,21,3.2
18551,North America,History,Low,58.2,11,0.0
19238,East Asia,Economics,Low,58.2,13,0.0
19288,North America,History,Low,58.2,6,11.2
20167,North America,History,Low,58.2,9,30.7
21559,Europe,History,Low,58.2,6,30.9
22127,East Asia,Computer Science,Low,58.2,7,34.0
22291,South Asia,Mathematics,Low,58.2,9,32.1
22338,Africa,Economics,Low,58.2,9,28.4
22827,Europe,Economics,Low,58.2,10,6.6
23971,East Asia,Computer Science,Low,58.2,15,16.8
25358,Europe,Mathematics,Low,58.2,10,19.9
27037,North America,Science,Low,58.2,20,3.8
27157,South America,Economics,Low,58.2,20,5.1
28093,North America,Economics,Low,58.2,8,28.2
29340,Europe,History,Low,58.2,9,2.2
30137,South Asia,Economics,Low,58.2,13,22.6
30706,South America,History,Low,58.2,14,16.6
30912,South America,Economics,Low,58.2,17,20.3
31111,South Asia,Economics,Low,58.2,6,18.7
33341,Europe,History,Low,58.2,15,9.1
33531,North America,English,Low,58.2,5,0.0
34411,East Asia,Science,Low,58.2,9,26.8
34641,South America,Mathematics,Low,58.2,14,0.0
34845,South America,History,Low,58.2,13,17.7
34970,South America,English,Low,58.2,7,22.7
36180,South Asia,Computer Science,Low,58.2,8,16.9
37318,South Asia,Economics,Low,58.2,7,26.6
38105,Africa,English,Low,58.2,5,6.4
38648,South Asia,Economics,Low,58.2,14,14.3
609,South America,English,Low,58.3,10,15.7
2213,East Asia,Computer Science,Low,58.3,19,17.6
2313,East Asia,Science,Low,58.3,17,23.7
2607,East Asia,History,Low,58.3,4,15.4
2667,Europe,Computer Science,Low,58.3,15,8.1
2780,North America,Science,Low,58.3,7,7.0
2821,East Asia,Economics,Low,58.3,10,21.7
4347,North America,English,Low,58.3,11,21.4
5092,South Asia,Computer Science,Low,58.3,11,0.0
5254,East Asia,English,Low,58.3,10,30.1
5454,Africa,Science,Low,58.3,3,38.6
8051,Europe,Economics,Low,58.3,16,4.3
9473,Africa,Science,Low,58.3,13,24.4
9887,East Asia,Science,Low,58.3,5,24.1
9957,Africa,Science,Low,58.3,25,10.5
10730,South America,English,Low,58.3,15,1.0
11439,South America,History,Low,58.3,9,29.9
11629,South Asia,Economics,Low,58.3,17,11.5
12523,South Asia,History,Low,58.3,23,12.1
13052,South America,Science,Low,58.3,7,34.3
15939,South Asia,History,Low,58.3,10,5.2
16379,South Asia,History,Low,58.3,6,35.8
16957,North America,Mathematics,Low,58.3,12,15.5
17521,South America,Mathematics,Low,58.3,26,5.6
17676,Africa,Mathematics,Low,58.3,12,21.7
18090,Europe,Science,Low,58.3,5,16.8
18833,Africa,Mathematics,Low,58.3,10,13.3
18984,South America,Mathematics,Low,58.3,13,26.7
19250,Africa,English,Low,58.3,10,12.8
19345,East Asia,History,Low,58.3,4,21.2
19517,South America,Economics,Low,58.3,19,15.0
19745,South Asia,Economics,Low,58.3,4,21.3
20251,Europe,Mathematics,Low,58.3,7,14.7
23635,Europe,English,Low,58.3,12,29.3
25618,South America,Science,Low,58.3,10,14.5
26326,Africa,English,Low,58.3,20,17.4
27781,East Asia,Mathematics,Low,58.3,14,3.2
29002,North America,History,Low,58.3,19,10.1
29103,Africa,History,Low,58.3,14,11.2
30121,Europe,Economics,Low,58.3,14,23.0
30414,East Asia,Mathematics,Low,58.3,14,6.3
31338,Europe,History,Low,58.3,11,2.4
31529,East Asia,Science,Low,58.3,10,24.6
31908,Europe,Computer Science,Low,58.3,15,17.6
32001,Africa,Economics,Low,58.3,16,17.4
32179,North America,Science,Low,58.3,8,15.9
33899,North America,Economics,Low,58.3,9,25.5
34333,East Asia,History,Low,58.3,6,22.4
35044,South Asia,Computer Science,Low,58.3,14,19.1
36366,East Asia,Science,Low,58.3,5,19.0
38433,South Asia,Economics,Low,58.3,8,8.1
38878,Europe,Science,Low,58.3,15,18.1
39296,Europe,Economics,Low,58.3,11,13.3
39892,East Asia,Mathematics,Low,58.3,10,13.9
302,Africa,English,Low,58.4,10,30.3
1708,South America,History,Low,58.4,7,24.0
3030,South America,History,Low,58.4,10,22.8
3985,South America,Mathematics,Low,58.4,20,18.8
4613,Africa,History,Low,58.4,23,2.3
