Student_ID,Region,Subject,Gender,Grade_Level,Age,App_Login_Count,Video_Completion_Rate,Study_Hours_Per_Week,Assignment_Submission_Rate,Percentage,Engagement_Level
19638,South Asia,Science,Male,12,17,23,57.9,7.8,69.8,72.4,High
19639,North America,Mathematics,Male,11,17,9,0.0,7.4,17.8,55.5,Low
19640,South America,Computer Science,Male,10,16,23,34.2,10.9,46.9,84.5,High
19641,Africa,English,Female,9,15,22,11.0,8.4,35.7,55.9,Low
19642,Africa,Mathematics,Male,12,17,9,7.0,7.9,36.4,48.8,Low
19643,South America,Economics,Male,11,17,38,50.7,8.8,71.2,64.3,High
19644,South America,English,Male,9,14,11,17.2,4.9,51.0,75.8,Low
19645,Africa,Economics,Female,12,18,25,24.5,9.1,58.4,47.5,Medium
19646,East Asia,Computer Science,Male,12,17,19,44.7,0.0,58.7,89.1,High
19647,Africa,Science,Female,10,15,22,31.8,3.8,43.3,60.5,Medium
19648,South Asia,Computer Science,Female,12,18,32,21.8,5.8,35.0,67.1,Medium
19649,Europe,English,Male,12,17,9,19.1,13.2,36.5,63.2,Low
19650,South Asia,History,Female,9,15,14,25.8,14.2,36.9,54.0,Low
19651,South Asia,Science,Male,11,16,37,44.9,8.3,62.7,72.8,High
19652,North America,Mathematics,Female,11,16,27,24.7,18.2,62.1,71.4,Medium
19653,South America,Science,Male,12,18,26,43.7,6.2,65.8,73.6,High
19654,South America,Science,Male,9,15,25,29.3,11.6,48.8,71.5,Medium
19655,South Asia,History,Other,9,14,20,37.3,10.0,48.9,74.1,High
19656,South Asia,Economics,Male,9,15,16,29.9,13.3,46.6,58.0,Medium
19657,South America,Science,Male,12,18,21,18.6,10.4,30.4,56.5,Low
19658,South Asia,Computer Science,Male,11,16,17,30.4,6.9,40.7,63.6,Medium
19659,Africa,Computer Science,Female,10,15,33,42.9,11.0,57.1,62.8,High
19660,East Asia,Computer Science,Female,11,17,15,63.2,6.3,77.3,90.4,High
19661,Europe,Computer Science,Male,10,15,10,32.2,7.9,44.8,73.6,Medium
19662,Africa,Mathematics,Female,10,16,24,21.9,15.4,38.8,53.7,Medium
19663,Europe,Science,Female,9,15,13,10.1,5.0,33.9,49.0,Low
19664,Europe,Economics,Female,12,17,7,23.9,3.8,35.0,55.0,Low
19665,Africa,History,Female,11,16,18,46.1,10.9,43.5,78.0,High
19666,Africa,Science,Male,11,17,29,45.1,5.7,57.2,73.9,High
19667,South America,Economics,Male,10,16,9,21.6,3.5,31.1,57.9,Low
19668,Africa,Science,Female,11,17,26,12.1,11.0,33.3,65.0,Low
19669,North America,Science,Female,12,18,15,36.5,6.0,42.7,56.4,Medium
19670,South America,Economics,Female,11,16,13,30.4,8.8,47.0,55.5,Low
19671,South Asia,Economics,Female,12,18,39,46.7,10.3,60.3,72.6,High
19672,North America,English,Female,10,15,15,31.9,10.3,34.4,65.5,Medium
19673,East Asia,History,Female,12,18,12,19.3,8.6,39.5,53.7,Low
19674,Europe,History,Female,9,14,34,43.3,7.8,48.6,72.2,High
19675,South Asia,Science,Male,12,17,3,23.6,9.7,47.4,65.9,Low
19676,South Asia,History,Male,11,16,3,0.0,4.7,42.9,45.5,Low
19677,North America,Mathematics,Male,10,15,18,40.6,4.0,49.8,75.5,High
19678,South America,Economics,Female,12,18,20,21.8,12.3,39.1,55.2,Medium
19679,East Asia,Computer Science,Female,11,17,6,7.2,8.9,24.2,56.2,Low
19680,South America,Mathematics,Other,12,18,18,31.6,12.6,55.0,61.4,Medium
19681,South Asia,History,Male,11,16,13,22.7,7.4,41.7,72.0,Low
19682,East Asia,Mathematics,Male,9,15,10,32.6,5.9,50.8,57.8,Medium
19683,Africa,Mathematics,Male,12,17,17,21.1,5.9,30.4,59.8,Low
19684,Europe,History,Female,11,17,12,28.4,13.7,61.1,54.4,Low
19685,South America,Computer Science,Male,12,18,38,39.8,7.5,49.4,86.6,High
19686,Europe,Economics,Male,9,14,16,21.2,9.2,40.0,76.2,Low
19687,South America,Science,Male,11,17,24,37.3,7.8,52.1,70.1,High
19688,East Asia,Economics,Female,9,14,14,34.3,9.0,40.4,68.7,Medium
19689,East Asia,History,Male,11,17,20,34.1,5.4,39.4,74.5,Medium
19690,Europe,English,Male,9,14,24,53.4,7.9,54.9,86.7,High
19691,East Asia,English,Female,9,14,7,34.8,0.0,41.3,51.9,Low
19692,East Asia,Computer Science,Female,12,18,24,52.4,12.9,31.1,98.2,High
19693,South America,English,Female,9,15,46,30.1,6.9,58.2,87.2,High
19694,South America,English,Male,11,16,11,17.0,10.2,13.3,49.3,Low
19695,South Asia,English,Male,11,16,16,34.4,3.2,51.7,62.8,Medium
19696,South Asia,Science,Male,10,16,45,20.8,5.2,46.0,65.7,High
19697,South Asia,English,Other,9,14,5,0.0,0.0,21.1,51.4,Low
19698,South Asia,Mathematics,Male,12,18,18,38.4,3.1,55.2,59.2,Medium
19699,North America,Economics,Male,11,16,6,21.3,6.4,29.7,52.6,Low
19700,North America,Science,Male,9,15,7,13.4,7.3,36.0,81.3,Low
19701,Africa,English,Male,11,17,8,21.8,15.1,49.7,66.4,Low
19702,Europe,Science,Male,10,15,15,54.4,8.3,53.7,72.0,High
19703,South Asia,History,Female,11,16,16,29.4,2.4,51.5,74.0,Medium
19704,Africa,Science,Female,9,15,17,20.3,7.5,44.2,60.7,Low
19705,East Asia,Science,Female,9,14,14,6.4,15.5,19.5,64.7,Low
19706,South Asia,Science,Female,10,15,31,23.5,19.8,27.1,61.4,Medium
19707,Africa,Economics,Male,12,18,25,40.8,11.9,68.6,68.0,High
19708,North America,Economics,Male,10,16,12,17.7,3.9,31.1,60.0,Low
19709,South Asia,Computer Science,Male,9,15,12,24.8,4.2,44.7,60.2,Low
19710,North America,Science,Male,12,17,5,23.1,0.8,44.8,55.7,Low
19711,East Asia,History,Male,11,16,26,27.0,7.8,39.5,68.0,Medium
19712,North America,Computer Science,Female,9,15,13,19.5,6.1,46.6,80.4,Low
19713,South America,History,Female,9,15,22,15.0,6.3,39.7,53.1,Low
19714,East Asia,Economics,Female,9,14,5,29.0,5.0,31.5,73.0,Low
19715,Europe,Science,Male,10,16,18,32.3,9.7,39.7,59.1,Medium
19716,East Asia,English,Female,9,14,17,29.7,7.0,41.6,59.3,Medium
19717,South Asia,Science,Female,9,15,20,30.7,10.0,35.0,62.4,Medium
19718,East Asia,Computer Science,Male,11,16,8,16.0,7.7,52.6,40.6,Low
19719,Europe,Mathematics,Female,12,18,13,32.5,9.7,41.4,59.4,Medium
19720,East Asia,Science,Female,9,14,18,50.4,3.9,44.1,77.4,High
19721,North America,Computer Science,Male,11,17,32,23.5,11.9,34.2,67.0,Medium
19722,North America,Mathematics,Female,12,18,15,33.6,4.1,55.1,78.1,Medium
19723,East Asia,Science,Female,12,17,9,39.5,4.7,47.3,74.2,Medium
19724,East Asia,Computer Science,Male,10,15,19,10.8,4.8,43.6,66.9,Low
19725,Europe,Science,Other,12,17,14,19.5,0.0,64.2,56.7,Low
19726,North America,History,Male,12,18,30,38.4,13.9,45.5,75.8,High
19727,South Asia,English,Female,11,17,12,16.6,5.7,31.9,41.9,Low
19728,South America,English,Female,9,15,34,37.7,10.7,46.6,75.5,High
19729,Africa,English,Male,10,16,21,3.6,10.9,30.8,53.1,Low
19730,North America,Economics,Male,10,16,10,11.4,6.4,31.2,45.7,Low
19731,South America,Computer Science,Female,11,17,10,29.4,1.6,19.1,63.7,Low
19732,South Asia,Computer Science,Male,12,18,32,38.1,10.4,37.1,69.1,High
19733,East Asia,Computer Science,Male,9,15,15,25.9,8.6,47.0,77.2,Low
19734,North America,English,Female,10,16,39,50.7,13.3,64.3,77.4,High
19735,Europe,Mathematics,Other,12,17,13,27.9,6.7,51.4,64.6,Low
19736,Africa,Mathematics,Male,10,16,22,37.4,8.5,37.5,69.6,High
19737,Europe,English,Male,12,17,18,29.7,13.2,37.4,87.2,Medium
19738,North America,Economics,Female,9,14,20,50.8,14.9,51.4,76.1,High
19739,North America,English,Female,10,16,13,34.1,12.9,43.6,77.5,Medium
19740,South America,Economics,Male,11,16,29,26.2,10.1,51.7,65.6,Medium
19741,Africa,History,Female,11,17,35,39.3,12.4,33.8,65.0,High
19742,North America,History,Male,10,16,24,32.3,4.8,51.7,72.2,Medium
19743,South America,Mathematics,Male,12,17,35,51.7,9.1,62.5,90.0,High
19744,Africa,Computer Science,Male,11,16,14,14.1,13.6,29.2,54.8,Low
19745,South Asia,Economics,Female,10,16,4,21.3,9.7,31.4,58.3,Low
19746,East Asia,History,Male,12,18,6,8.9,7.1,28.5,67.3,Low
19747,Europe,Economics,Female,10,16,13,12.2,13.1,39.4,62.7,Low
19748,Europe,Science,Female,11,16,15,29.9,13.5,36.2,72.1,Medium
19749,Africa,English,Male,11,17,23,44.1,12.2,51.3,78.7,High
19750,Europe,Economics,Female,9,14,22,23.4,4.8,49.2,72.7,Medium
19751,South Asia,History,Female,9,15,30,25.7,8.2,37.1,68.4,Medium
19752,South Asia,Computer Science,Female,10,15,22,49.0,22.5,41.2,76.6,High
19753,North America,English,Female,10,15,10,42.2,10.9,53.3,81.1,Medium
19754,Africa,History,Female,11,17,10,21.2,2.7,56.1,54.9,Low
19755,Africa,English,Male,11,16,13,35.3,8.2,41.0,62.9,Medium
19756,South America,Computer Science,Female,11,17,23,33.4,0.9,60.5,82.1,Medium
19757,East Asia,Mathematics,Male,11,16,34,41.8,8.1,53.1,77.6,High
19758,Europe,History,Female,9,14,16,18.7,8.7,48.6,64.8,Low
19759,Europe,Economics,Male,10,15,14,39.7,15.2,58.9,74.0,Medium
19760,South Asia,Mathematics,Female,10,15,9,31.2,17.3,59.1,62.1,Low
19761,South America,English,Male,11,16,16,45.0,1.9,49.8,69.2,High
19762,Europe,History,Male,11,17,47,39.3,11.2,45.4,80.5,High
19763,Africa,Mathematics,Male,10,15,44,47.0,8.7,50.5,73.6,High
19764,North America,Mathematics,Male,10,16,14,31.7,6.1,31.2,54.7,Medium
19765,South America,Mathematics,Female,12,18,47,35.9,12.7,36.4,68.0,High
19766,East Asia,Science,Female,12,17,39,48.5,13.3,62.8,88.7,High
19767,South Asia,Economics,Male,11,17,23,20.8,10.7,31.5,64.6,Medium
19768,South Asia,Mathematics,Male,12,17,31,35.2,11.2,41.4,41.4,High
19769,South Asia,History,Female,9,14,9,47.2,8.9,70.3,76.2,Medium
19770,Europe,English,Male,12,17,20,24.3,7.6,35.4,53.2,Medium
19771,East Asia,History,Female,11,16,9,19.3,5.3,10.4,61.0,Low
19772,South America,Economics,Female,12,18,14,35.3,1.6,37.3,64.2,Medium
19773,Europe,Economics,Female,10,15,28,45.0,3.7,63.6,81.5,High
19774,Africa,Mathematics,Other,12,18,17,28.8,4.3,39.8,60.2,Medium
19775,East Asia,Mathematics,Male,9,15,14,41.2,11.5,37.7,69.5,Medium
19776,Africa,English,Female,10,15,23,46.3,0.0,42.3,57.8,High
19777,Africa,Computer Science,Female,10,15,20,42.1,8.5,46.0,65.0,High
19778,North America,Computer Science,Female,10,16,33,23.0,13.2,30.0,67.7,High
19779,North America,History,Female,10,15,25,42.5,7.4,46.7,80.3,High
19780,South America,Economics,Female,9,14,9,30.7,5.0,61.5,72.0,Low
19781,North America,Science,Female,10,16,12,27.7,8.2,31.9,49.3,Low
19782,East Asia,Computer Science,Female,9,15,12,32.7,6.0,43.9,79.1,Medium
19783,Africa,Economics,Female,10,16,14,38.3,9.1,63.2,59.9,Medium
19784,East Asia,Economics,Female,9,15,10,20.5,16.4,53.1,84.9,Low
19785,North America,Computer Science,Male,12,18,21,33.4,11.4,35.4,76.3,Medium
19786,North America,Computer Science,Male,9,15,13,26.1,7.5,39.8,76.2,Low
19787,Africa,Science,Female,9,14,16,28.4,14.3,66.1,60.9,Medium
19788,South America,Computer Science,Female,9,15,13,13.7,3.7,37.3,77.1,Low
19789,South Asia,Science,Female,9,14,26,37.6,15.2,49.0,64.8,High
19790,East Asia,English,Male,10,15,12,40.5,7.9,44.5,75.5,Medium
19791,South America,Mathematics,Male,11,16,47,31.7,8.6,27.1,72.0,High
19792,Africa,Science,Male,11,17,32,26.3,6.7,40.0,66.2,High
19793,East Asia,Mathematics,Male,11,16,12,43.3,2.7,43.5,68.4,Medium
19794,East Asia,English,Female,12,18,33,19.5,10.0,53.6,77.9,Medium
19795,South America,Mathematics,Male,9,15,15,5.1,10.0,16.2,48.2,Low
19796,Africa,Computer Science,Male,9,14,24,45.9,7.8,57.5,72.8,High
19797,South Asia,History,Female,12,18,17,37.9,14.8,34.9,58.5,Medium
19798,Africa,History,Female,11,16,22,21.8,19.1,33.7,64.4,Medium
19799,Europe,Computer Science,Female,12,17,39,23.4,12.5,58.8,86.8,High
19800,South America,Computer Science,Male,11,17,36,58.8,8.6,68.0,91.9,High
19801,North America,Computer Science,Male,10,15,26,26.8,12.9,49.7,55.5,Medium
19802,Europe,History,Female,11,16,14,47.7,16.7,41.1,76.2,High
19803,South Asia,Science,Female,9,14,15,21.8,8.2,63.9,61.4,Low
19804,Europe,Computer Science,Other,9,14,12,23.0,5.2,52.0,76.6,Low
19805,East Asia,English,Female,10,16,6,14.1,6.1,43.2,71.3,Low
19806,Africa,Mathematics,Female,12,17,24,23.9,8.3,37.8,56.9,Medium
19807,South America,English,Female,10,15,24,18.0,10.7,17.2,57.0,Medium
19808,East Asia,Science,Male,10,15,15,26.0,11.3,59.9,78.9,Low
19809,East Asia,Science,Male,10,16,21,44.8,0.4,58.8,71.0,High
19810,East Asia,History,Male,12,17,18,19.9,4.6,22.4,59.7,Low
19811,North America,Economics,Female,9,15,8,30.6,4.1,42.0,71.1,Low
19812,Africa,Mathematics,Male,10,15,14,23.1,6.7,45.2,62.0,Low
19813,North America,Mathematics,Female,12,17,12,13.3,2.9,31.9,65.2,Low
19814,East Asia,Economics,Female,12,17,10,5.3,4.0,23.5,64.1,Low
19815,South America,Computer Science,Female,9,14,15,18.4,0.9,39.8,58.7,Low
19816,Africa,Science,Male,11,16,21,29.9,18.6,39.0,74.3,High
19817,East Asia,English,Male,12,18,6,18.2,6.9,45.9,63.3,Low
19818,Europe,Mathematics,Male,12,17,14,53.9,0.0,60.9,66.6,High
19819,South America,Economics,Male,10,16,15,26.0,12.2,27.6,40.3,Low
19820,South America,History,Male,10,15,27,34.6,5.8,40.0,60.1,High
19821,South Asia,Science,Male,12,18,12,15.4,6.8,36.6,45.1,Low
19822,North America,Science,Male,10,15,13,0.0,18.3,20.5,65.5,Low
19823,East Asia,Computer Science,Male,12,18,24,41.9,3.3,63.0,67.5,High
19824,East Asia,History,Female,10,15,23,26.7,12.7,40.4,78.3,Medium
19825,South America,Computer Science,Male,11,17,8,20.9,13.5,34.7,55.6,Low
19826,South America,Science,Male,9,15,19,10.5,10.3,30.7,62.7,Low
19827,Europe,Economics,Male,11,17,40,28.2,0.8,28.7,51.3,High
19828,Europe,Mathematics,Male,9,14,21,32.5,11.0,30.3,74.6,Medium
19829,South America,Science,Female,10,16,19,19.3,8.8,44.9,61.3,Low
19830,Europe,Computer Science,Female,10,15,19,33.5,13.4,50.2,96.1,Medium
19831,South Asia,History,Male,10,16,35,37.0,9.9,65.0,74.2,High
19832,Europe,English,Female,10,15,20,34.6,7.5,43.5,66.8,Medium
19833,South Asia,Computer Science,Female,12,17,28,11.7,13.0,24.6,50.8,Low
19834,East Asia,History,Female,9,15,34,40.3,11.8,52.6,76.5,High
19835,Europe,English,Female,11,17,11,4.0,2.3,56.8,70.6,Low
19836,South Asia,Science,Male,9,14,8,29.1,5.5,43.4,56.0,Low
19837,South Asia,Computer Science,Male,10,16,30,22.7,2.4,31.8,52.0,Medium
19838,North America,History,Male,11,17,30,32.3,7.9,49.7,82.3,High
19839,Africa,Economics,Female,9,15,8,27.5,5.0,49.0,39.2,Low
19840,South America,English,Male,12,18,20,30.1,15.7,62.1,70.8,High
19841,South Asia,Science,Female,11,17,10,37.3,1.3,44.3,62.1,Medium
19842,Europe,Mathematics,Male,9,15,27,31.5,7.8,38.7,63.6,High
19843,East Asia,Science,Female,12,17,9,32.7,4.0,23.4,64.4,Medium
19844,East Asia,Computer Science,Male,9,14,8,21.2,2.8,27.7,71.7,Low
19845,East Asia,Science,Female,12,17,6,31.6,7.7,43.1,70.0,Low
19846,East Asia,History,Male,11,16,17,39.3,6.2,58.0,76.8,Medium
19847,Africa,Science,Female,11,16,11,13.6,8.4,30.5,53.1,Low
19848,North America,Economics,Female,11,17,18,37.6,15.8,43.8,71.7,Medium
19849,North America,Economics,Male,10,15,25,39.3,10.0,38.5,74.6,High
19850,North America,Computer Science,Female,12,18,24,48.2,20.4,59.2,96.0,High
19851,North America,Computer Science,Female,9,14,21,16.4,7.1,43.2,70.4,Low
19852,South America,History,Male,9,14,28,11.1,9.2,22.1,57.9,Low
19853,Africa,Mathematics,Female,12,18,25,30.6,23.4,39.0,66.4,Medium
19854,East Asia,Mathematics,Female,12,18,15,19.7,11.8,30.0,64.9,Low
19855,Africa,English,Female,11,17,16,10.8,0.0,37.4,66.9,Low
19856,North America,Computer Science,Male,10,15,14,34.7,11.7,50.9,66.3,Medium
19857,Europe,Mathematics,Female,11,17,11,40.7,5.7,34.0,65.2,Medium
19858,Africa,History,Female,10,15,63,39.9,5.6,40.7,69.5,High
19859,South Asia,Economics,Other,10,15,31,47.1,16.2,66.8,87.5,High
19860,East Asia,Economics,Male,10,15,37,37.6,7.3,45.2,68.1,High
19861,Africa,History,Male,9,14,17,22.9,8.7,36.8,54.4,Low
19862,North America,History,Female,12,18,24,16.3,9.0,47.9,68.1,Medium
19863,Africa,Mathematics,Female,11,16,30,53.0,2.8,67.6,60.1,High
19864,Africa,Mathematics,Female,9,15,51,52.1,3.8,45.5,60.8,High
19865,South Asia,Science,Female,9,14,6,49.8,9.2,59.0,68.3,Medium
19866,South Asia,Computer Science,Other,11,17,25,39.2,6.4,45.2,70.1,High
19867,North America,Mathematics,Other,9,15,23,56.8,9.5,56.2,83.8,High
19868,Europe,Computer Science,Male,12,17,25,54.7,7.4,45.4,76.6,High
19869,Europe,Science,Male,11,16,26,36.7,14.4,58.4,84.9,High
19870,South America,Mathematics,Male,12,18,14,19.7,6.5,39.1,69.2,Low
19871,North America,Mathematics,Female,11,17,18,26.7,12.9,55.8,83.0,Medium
19872,Europe,Computer Science,Female,12,17,12,18.4,6.0,22.1,56.4,Low
19873,North America,Mathematics,Male,12,18,20,22.2,14.4,32.5,78.4,Medium
19874,Europe,History,Male,9,15,23,25.3,7.5,30.3,68.4,Medium
19875,North America,Economics,Female,10,15,16,26.4,13.1,35.6,80.4,Medium
19876,Europe,History,Male,12,18,24,41.0,7.1,44.4,68.1,High
19877,Africa,English,Female,9,14,9,4.0,1.8,35.9,50.2,Low
19878,Africa,Economics,Female,12,17,10,14.0,5.0,30.2,48.9,Low
19879,South Asia,Mathematics,Male,11,17,36,34.5,11.2,33.8,50.5,High
19880,Africa,Science,Male,12,17,17,34.5,3.7,48.0,57.0,Medium
19881,East Asia,Science,Female,10,16,13,25.5,9.8,37.8,50.9,Low
19882,South America,Mathematics,Male,9,14,12,14.5,6.1,48.8,48.5,Low
19883,Africa,Economics,Female,10,15,14,23.3,10.3,33.7,44.4,Low
19884,Europe,Science,Female,11,17,29,34.1,11.7,61.1,80.2,High
19885,East Asia,Mathematics,Male,11,17,21,14.9,7.3,48.3,65.0,Low
19886,Africa,Economics,Male,10,16,12,29.6,4.0,30.9,53.4,Medium
19887,Europe,Economics,Female,10,15,26,13.9,9.1,23.5,60.5,Low
19888,East Asia,Science,Male,11,17,25,27.7,7.6,52.7,75.7,Medium
19889,South Asia,English,Male,10,16,28,32.0,7.7,43.8,85.4,High
19890,Europe,Computer Science,Male,9,15,15,38.6,15.3,65.3,79.7,Medium
19891,Europe,English,Other,11,17,19,25.1,6.9,29.4,59.5,Medium
19892,North America,Computer Science,Female,9,14,33,48.4,13.0,62.4,88.0,High
19893,Africa,Science,Male,11,16,19,42.3,4.4,45.3,54.6,High
19894,Africa,Computer Science,Male,10,16,18,35.2,8.4,44.7,68.2,Medium
19895,East Asia,History,Female,12,17,16,25.3,9.2,65.5,81.1,Medium
19896,Europe,Mathematics,Female,11,16,49,51.2,13.6,60.7,81.3,High
19897,North America,History,Male,11,16,37,52.6,8.5,59.7,63.6,High
19898,East Asia,Mathematics,Female,11,17,13,21.2,2.8,42.9,64.9,Low
19899,Europe,Economics,Male,11,16,14,12.8,10.8,34.5,71.6,Low
19900,East Asia,Economics,Male,10,15,21,26.3,9.4,43.4,57.7,Medium
19901,South America,Mathematics,Female,11,16,26,43.8,5.2,31.6,55.9,High
19902,North America,History,Female,11,17,5,49.4,14.5,56.6,86.3,Medium
19903,East Asia,English,Male,12,17,9,27.2,5.5,45.9,63.8,Low
19904,South America,Mathematics,Female,11,17,26,26.7,10.0,61.4,69.9,Medium
19905,South Asia,Computer Science,Male,11,16,22,25.5,9.6,45.1,67.4,Medium
19906,Africa,Mathematics,Other,10,15,11,0.0,15.4,27.6,47.4,Low
19907,Africa,Mathematics,Male,10,16,17,19.2,18.9,45.5,55.3,Low
19908,South Asia,Computer Science,Female,9,15,19,22.7,7.2,52.8,62.5,Medium
19909,Europe,Science,Female,12,18,24,43.1,7.9,46.2,64.4,High
19910,Africa,Economics,Female,11,16,16,32.7,6.4,38.0,50.7,Medium
19911,East Asia,History,Female,9,15,19,44.6,13.6,54.0,74.1,High
19912,South Asia,History,Female,9,14,33,41.7,11.0,45.4,67.1,High
19913,Europe,English,Male,11,17,19,28.6,8.4,46.7,80.1,Medium
19914,Africa,English,Male,11,16,10,24.5,11.7,33.0,67.3,Low
19915,Europe,Science,Other,9,14,19,17.2,6.3,40.9,69.0,Low
19916,North America,Computer Science,Male,9,15,13,28.6,6.6,47.0,75.2,Medium
19917,North America,History,Male,11,16,18,42.7,13.1,44.5,75.5,High
19918,South Asia,Mathematics,Male,10,15,14,14.6,7.4,30.6,46.8,Low
19919,North America,Science,Male,10,15,17,32.8,14.9,40.7,76.1,Medium
19920,South Asia,Economics,Male,9,15,16,21.0,3.6,24.9,46.5,Low
19921,Europe,English,Male,11,16,15,22.5,1.8,29.5,71.5,Low
19922,South Asia,Science,Male,11,16,18,18.5,11.1,48.4,70.8,Low
19923,Africa,Science,Female,12,17,9,28.8,4.0,41.0,60.3,Low
19924,South Asia,Science,Other,9,14,24,39.4,15.2,45.0,82.4,High
19925,East Asia,Economics,Female,12,18,9,23.4,0.0,24.1,41.2,Low
19926,North America,Science,Other,10,15,29,37.2,13.1,42.7,79.8,High
19927,North America,Science,Male,12,17,33,46.5,13.6,56.4,70.6,High
19928,South America,Mathematics,Male,11,17,13,50.6,4.6,68.3,68.6,High
19929,East Asia,Economics,Male,11,16,12,29.3,9.3,46.6,63.8,Low
19930,North America,English,Female,12,17,19,22.4,10.3,20.3,67.4,Medium
19931,East Asia,Computer Science,Other,11,17,43,46.3,17.8,66.0,92.1,High
19932,North America,Computer Science,Male,11,16,16,6.3,10.1,46.0,68.1,Low
19933,North America,English,Female,10,15,15,31.1,8.7,39.8,73.9,Medium
19934,South Asia,English,Female,9,15,14,18.5,7.0,49.8,64.8,Low
19935,East Asia,Mathematics,Male,9,14,11,41.0,6.7,54.7,78.0,Medium
19936,East Asia,Computer Science,Male,11,16,15,27.8,9.0,47.2,75.1,Medium
19937,Africa,Computer Science,Male,9,14,19,24.1,10.4,38.7,66.6,Medium
19938,Europe,Science,Male,10,16,13,17.6,13.5,29.1,53.8,Low
19939,Europe,Science,Female,11,16,26,28.3,15.9,32.7,52.7,Medium
19940,East Asia,English,Male,10,16,27,23.4,7.4,39.6,71.8,Medium
19941,South America,Computer Science,Female,12,17,24,25.4,5.6,48.6,73.6,Medium
19942,Africa,History,Female,11,17,17,8.7,11.2,32.1,51.0,Low
19943,Africa,Mathematics,Male,9,14,19,55.1,0.0,56.3,61.8,High
19944,North America,History,Male,9,15,16,28.8,14.1,57.5,69.2,Medium
19945,South America,Computer Science,Female,11,17,31,38.5,13.7,61.9,81.6,High
19946,South America,Science,Female,10,16,30,27.0,12.9,36.2,86.2,High
19947,East Asia,English,Female,9,15,20,8.4,18.5,33.7,76.4,Low
19948,South Asia,Computer Science,Male,10,15,12,8.3,0.4,33.5,44.4,Low
19949,East Asia,Science,Female,9,15,22,23.6,9.5,53.2,64.1,Medium
19950,East Asia,Mathematics,Male,9,14,23,29.0,13.3,40.4,74.4,Medium
19951,South America,Economics,Female,12,17,14,28.7,9.9,55.9,73.0,Medium
19952,North America,Mathematics,Male,11,17,13,28.3,14.6,57.8,70.4,Medium
19953,East Asia,Mathematics,Female,12,17,13,21.3,16.4,45.6,85.1,Low
19954,Africa,Science,Male,12,17,11,13.0,14.3,35.7,44.0,Low
19955,South Asia,Computer Science,Male,9,14,9,12.6,9.0,26.8,48.2,Low
19956,South America,History,Male,10,16,16,19.2,10.6,43.9,68.4,Low
19957,North America,Science,Female,12,18,10,1.1,8.5,35.1,61.8,Low
